#airframe_info, log_version="1.00", airframe_name="Cirrus SR22 (3600 GW)", unit_software_part_number="006-B0319-A6", unit_software_version="12.11", system_software_part_number="006-B0764-18", system_id="251525B82", mode=NORMAL, 
#yyy-mm-dd, hh:mm:ss,   hh:mm,  ident,      degrees,      degrees, ft Baro,  inch,  ft msl, deg C,     kt,     kt,     fpm,    deg,    deg,      G,      G,   deg,   deg, volts, volts,  amps,   gals,   gals,      gph,   deg F,     psi,     Hg,    rpm,   deg F,   deg F,   deg F,   deg F,   deg F,   deg F,   deg F,   deg F,   deg F,   deg F,   deg F,   deg F,  ft wgs,  kt, enum,    deg,    MHz,    MHz,     MHz,     MHz,    fsd,    fsd,     kt,   deg,     nm,    deg,    deg,   bool,  enum,   enum,   deg,   deg,   fpm,   enum,   mt,    mt,     mt,    mt,     mt
  Lcl Date, Lcl Time, UTCOfst, AtvWpt,     Latitude,    Longitude,    AltB, BaroA,  AltMSL,   OAT,    IAS, GndSpd,    VSpd,  Pitch,   Roll,  LatAc, NormAc,   HDG,   TRK, volt1, volt2,  amp1,  FQtyL,  FQtyR, E1 FFlow, E1 OilT, E1 OilP, E1 MAP, E1 RPM, E1 CHT1, E1 CHT2, E1 CHT3, E1 CHT4, E1 CHT5, E1 CHT6, E1 EGT1, E1 EGT2, E1 EGT3, E1 EGT4, E1 EGT5, E1 EGT6,  AltGPS, TAS, HSIS,    CRS,   NAV1,   NAV2,    COM1,    COM2,   HCDI,   VCDI, WndSpd, WndDr, WptDst, WptBrg, MagVar, AfcsOn, RollM, PitchM, RollC, PichC, VSpdG, GPSfix,  HAL,   VAL, HPLwas, HPLfd, VPLwas
2015-03-21, 19:19:24,  +00:00,       ,             ,             ,    24.8, 30.05,        ,  29.2,   0.00,       ,  -31.70,       ,       ,       ,       ,      ,      ,  25.0,  24.4,  -9.9,  24.29,  21.98,     0.00,  162.37,   -2.42,  29.63,    0.0,  201.65,  218.37,  210.13,  209.10,  213.73,  195.49,  212.33,  225.99,  229.92,  225.00,  241.47,  220.54,        ,   0,  GPS,  318.1, 113.70, 111.15, 120.100, 121.900,       ,       ,       ,      ,       ,       ,   -5.2,      0,  NONE,   NONE,      ,      ,      , NoSoln, 3704,      ,       ,      ,       
2015-03-21, 19:19:25,  +00:00,       ,             ,             ,    23.8, 30.05,        ,  29.2,   0.00,       ,  -31.98,       ,       ,       ,       ,      ,      ,  25.0,  24.4,  -9.9,  24.28,  21.99,     0.00,  162.32,   -2.42,  29.62,    0.0,  201.58,  218.28,  210.06,  209.04,  213.66,  195.44,  212.16,  225.90,  229.83,  224.87,  241.31,  220.37,        ,   0,  GPS,  318.1, 113.70, 111.15, 120.100, 121.900,       ,       ,       ,      ,       ,       ,   -5.2,      0,  NONE,   NONE,      ,      ,      , NoSoln, 3704,      ,       ,      ,       
2015-03-21, 19:19:26,  +00:00,       ,             ,             ,    23.8, 30.05,        ,  29.2,   0.00,       ,  -31.87,       ,       ,       ,       ,      ,      ,  25.0,  24.4,  -9.9,  24.28,  21.99,     0.00,  162.27,   -2.42,  29.62,    0.0,  201.47,  218.21,  209.97,  208.96,  213.56,  195.37,  212.13,  225.63,  229.56,  224.63,  241.16,  220.09,        ,   0,  GPS,  318.1, 113.70, 111.15, 120.100, 121.900,       ,       ,       ,      ,       ,       ,   -5.2,      0,  NONE,   NONE,      ,      ,      , NoSoln, 3704,      ,       ,      ,       
2015-03-21, 19:19:27,  +00:00,       ,             ,             ,    23.8, 30.05,        ,  29.2,   0.00,       ,  -17.35,       ,       ,       ,       ,      ,      ,  25.0,  24.4,  -9.9,  24.28,  22.00,     0.00,  162.24,   -2.42,  29.63,    0.0,  201.41,  218.12,  209.86,  208.87,  213.46,  195.29,  211.79,  225.37,  229.26,  224.35,  240.79,  219.80,        ,   0,  GPS,  318.1, 113.70, 111.15, 120.100, 121.900,       ,       ,       ,      ,       ,       ,   -5.2,      0,  NONE,   NONE,      ,      ,      , NoSoln, 3704,      ,       ,      ,       
2015-03-21, 19:19:28,  +00:00,       ,             ,             ,    23.8, 30.05,        ,  29.2,   0.00,       ,  -16.04,       ,       ,       ,       ,      ,      ,  25.0,  24.4,  -9.9,  24.28,  22.02,     0.00,  162.20,   -2.43,  29.62,    0.0,  201.30,  218.03,  209.75,  208.81,  213.37,  195.24,  211.60,  225.19,  229.07,  224.15,  240.55,  219.51,        ,   0,  GPS,  318.1, 113.70, 111.15, 120.100, 121.900,       ,       ,       ,      ,       ,       ,   -5.2,      0,  NONE,   NONE,      ,      ,      , NoSoln, 3704,      ,       ,      ,       
2015-03-21, 19:19:29,  +00:00,       ,             ,             ,    23.8, 30.05,        ,  29.2,   0.00,       ,  -15.39,       ,       ,       ,       ,      ,      ,  25.0,  24.4,  -9.9,  24.29,  22.02,     0.00,  162.16,   -2.42,  29.62,    0.0,  201.22,  217.95,  209.65,  208.72,  213.28,  195.14,  211.39,  224.97,  228.82,  223.93,  240.29,  219.25,        ,   0,  GPS,  318.1, 113.70, 111.15, 120.100, 121.900,       ,       ,       ,      ,       ,       ,   -5.2,      0,  NONE,   NONE,      ,      ,      , NoSoln, 3704,      ,       ,      ,       
2015-03-21, 19:19:30,  +00:00,       ,             ,             ,    22.8, 30.05,        ,  29.2,   0.00,       ,  -11.85,       ,       ,       ,       ,      ,      ,  25.0,  24.4,  -9.9,  24.29,  22.03,     0.00,  162.09,   -2.42,  29.63,    0.0,  201.13,  217.86,  209.56,  208.62,  213.16,  195.10,  211.20,  224.75,  228.60,  223.75,  240.07,  219.00,        ,   0,  GPS,  318.1, 113.70, 111.15, 120.100, 121.900,       ,       ,       ,      ,       ,       ,   -5.2,      0,  NONE,   NONE,      ,      ,      , NoSoln, 3704,      ,       ,      ,       
2015-03-21, 19:19:31,  +00:00,       ,             ,             ,    22.8, 30.05,        ,  29.2,   0.00,       ,  -15.82,       ,       ,       ,       ,      ,      ,  25.0,  24.4,  -9.9,  24.30,  22.04,     0.00,  162.07,   -2.42,  29.63,    0.0,  201.02,  217.75,  209.46,  208.54,  213.06,  195.02,  211.01,  224.56,  228.38,  223.51,  239.81,  218.75,        ,   0,  GPS,  318.1, 113.70, 111.15, 120.100, 121.900,       ,       ,       ,      ,       ,       ,   -5.2,      0,  NONE,   NONE,      ,      ,      , NoSoln, 3704,      ,       ,      ,       
2015-03-21, 19:19:32,  +00:00,       ,             ,             ,    21.8, 30.05,        ,  29.2,   0.00,       ,  -15.99,       ,       ,       ,       ,      ,      ,  25.0,  24.4,  -9.9,  24.31,  22.04,     0.00,  162.01,   -2.42,  29.63,    0.0,  200.96,  217.68,  209.37,  208.45,  212.97,  194.93,  210.81,  224.37,  228.12,  223.31,  239.56,  218.48,        ,   0,  GPS,  318.1, 113.70, 111.15, 120.100, 121.900,       ,       ,       ,      ,       ,       ,   -5.2,      0,  NONE,   NONE,      ,      ,      , NoSoln, 3704,      ,       ,      ,       
2015-03-21, 19:19:33,  +00:00,       ,             ,             ,    21.8, 30.05,        ,  29.2,   0.00,       ,  -16.00,       ,       ,       ,       ,      ,      ,  25.0,  24.4,  -9.9,  24.31,  22.05,     0.00,  161.98,   -2.41,  29.63,    0.0,  200.85,  217.57,  209.26,  208.36,  212.86,  194.87,  210.65,  224.15,  227.90,  223.06,  239.33,  218.25,        ,   0,  GPS,  318.1, 113.70, 111.15, 120.100, 121.900,       ,       ,       ,      ,       ,       ,   -5.2,      0,  NONE,   NONE,      ,      ,      , NoSoln, 3704,      ,       ,      ,       
2015-03-21, 19:19:34,  +00:00,       ,             ,             ,    21.8, 30.05,        ,  29.2,   0.00,       ,  -16.00,       ,       ,       ,       ,      ,      ,  25.0,  24.4,  -9.9,  24.31,  22.05,     0.00,  161.92,   -2.40,  29.63,    0.0,  200.78,  217.48,  209.16,  208.27,  212.76,  194.80,  210.43,  223.94,  227.71,  222.89,  239.09,  217.97,        ,   0,  GPS,  318.1, 113.70, 111.15, 120.100, 121.900,       ,       ,       ,      ,       ,       ,   -5.2,      0,  NONE,   NONE,      ,      ,      , NoSoln, 3704,      ,       ,      ,       
2015-03-21, 19:19:35,  +00:00,       ,             ,             ,    20.8, 30.05,        ,  29.2,   0.00,       ,  -16.00,       ,       ,       ,       ,      ,      ,  25.0,  24.4,  -9.9,  24.31,  22.05,     0.00,  161.89,   -2.39,  29.63,    0.0,  200.69,  217.41,  209.05,  208.18,  212.65,  194.72,  210.25,  223.72,  227.46,  222.66,  238.86,  217.71,        ,   0,  GPS,  318.1, 113.70, 111.15, 120.100, 121.900,       ,       ,       ,      ,       ,       ,   -5.2,      0,  NONE,   NONE,      ,      ,      , NoSoln, 3704,      ,       ,      ,       
2015-03-21, 19:19:36,  +00:00,       ,             ,             ,    20.8, 30.05,        ,  29.2,   0.00,       ,  -16.00,       ,       ,       ,       ,      ,      ,  25.0,  24.4, -10.0,  24.32,  22.06,     0.00,  161.84,   -2.40,  29.63,    0.0,  200.60,  217.33,  208.96,  208.10,  212.54,  194.64,  210.04,  223.54,  227.24,  222.44,  238.60,  217.46,        ,   0,  GPS,  318.1, 113.70, 111.15, 120.100, 121.900,       ,       ,       ,      ,       ,       ,   -5.2,      0,  NONE,   NONE,      ,      ,      , NoSoln, 3704,      ,       ,      ,       
2015-03-21, 19:19:37,  +00:00,       ,             ,             ,    20.8, 30.05,        ,  29.2,   0.00,       ,  -16.00,       ,       ,       ,       ,      ,      ,  25.0,  24.4, -10.0,  24.32,  22.06,     0.00,  161.79,   -2.41,  29.63,    0.0,  200.49,  217.23,  208.84,  208.01,  212.44,  194.57,  209.85,  223.32,  227.02,  222.24,  238.41,  217.20,        ,   0,  GPS,  318.1, 113.70, 111.15, 120.100, 121.900,       ,       ,       ,      ,       ,       ,   -5.2,      0,  NONE,   NONE,      ,      ,      , NoSoln, 3704,      ,       ,      ,       
2015-03-21, 19:19:38,  +00:00,       ,             ,             ,    19.8, 30.05,        ,  29.2,   0.00,       ,  -19.96,       ,       ,       ,       ,      ,      ,  25.0,  24.4, -10.0,  24.33,  22.07,     0.00,  161.75,   -2.41,  29.63,    0.0,  200.40,  217.14,  208.75,  207.94,  212.35,  194.51,  209.67,  223.12,  226.80,  222.03,  238.12,  216.95,        ,   0,  GPS,  318.1, 113.70, 111.15, 120.100, 121.900,       ,       ,       ,      ,       ,       ,   -5.2,      0,  NONE,   NONE,      ,      ,      , NoSoln, 3704,      ,       ,      ,       
2015-03-21, 19:19:39,  +00:00,       ,             ,             ,    19.8, 30.05,        ,  29.2,   0.00,       ,  -16.82,       ,       ,       ,       ,      ,      ,  25.0,  24.4, -10.0,  24.34,  22.07,     0.00,  161.70,   -2.41,  29.63,    0.0,  200.30,  217.03,  208.64,  207.85,  212.24,  194.42,  209.48,  222.91,  226.55,  221.81,  237.93,  216.69,        ,   0,  GPS,  318.1, 113.70, 111.15, 120.100, 121.900,       ,       ,       ,      ,       ,       ,   -5.2,      0,  NONE,   NONE,      ,      ,      , NoSoln, 3704,      ,       ,      ,       
2015-03-21, 19:19:40,  +00:00,       ,             ,             ,    19.8, 30.05,        ,  29.2,   0.00,       ,  -16.03,       ,       ,       ,       ,      ,      ,  25.0,  24.4, -10.0,  24.33,  22.08,     0.00,  161.66,   -2.40,  29.63,    0.0,  200.24,  216.95,  208.55,  207.76,  212.16,  194.34,  209.30,  222.70,  226.35,  221.59,  237.70,  216.44,        ,   0,  GPS,  318.1, 113.70, 111.15, 120.100, 121.900,       ,       ,       ,      ,       ,       ,   -5.2,      0,  NONE,   NONE,      ,      ,      , NoSoln, 3704,      ,       ,      ,       
2015-03-21, 19:19:45,  +00:00,       ,             ,             ,    19.8, 30.05,        ,  29.2,   0.00,       ,  -16.00,       ,       ,       ,       ,      ,      ,  25.0,  24.4, -10.0,  24.33,  22.08,     0.00,  161.61,   -2.41,  29.63,    0.0,  200.12,  216.86,  208.45,  207.68,  212.05,  194.27,  209.09,  222.54,  226.14,  221.40,  237.48,  216.22,        ,   0,  GPS,  318.1, 113.70, 111.15, 120.100, 121.900,       ,       ,       ,      ,       ,       ,   -5.2,      0,  NONE,   NONE,      ,      ,      , NoSoln, 3704,      ,       ,      ,       
2015-03-21, 19:19:46,  +00:00,       ,             ,             ,    19.8, 30.05,        ,  29.2,   0.00,       ,  -16.00,       ,       ,       ,       ,      ,      ,  25.0,  24.4, -10.0,  24.34,  22.08,     0.00,  161.56,   -2.41,  29.63,    0.0,  200.04,  216.79,  208.36,  207.59,  211.96,  194.20,  208.90,  222.33,  225.92,  221.19,  237.20,  215.93,        ,   0,  GPS,  318.1, 113.70, 111.15, 120.100, 121.900,       ,       ,       ,      ,       ,       ,   -5.2,      0,  NONE,   NONE,      ,      ,      , NoSoln, 3704,      ,       ,      ,       
2015-03-21, 19:19:47,  +00:00,       ,             ,             ,    19.8, 30.05,        ,  29.2,   0.00,       ,   -4.60,       ,       ,       ,       ,      ,      ,  25.0,  24.4, -10.0,  24.34,  22.09,     0.00,  161.51,   -2.40,  29.63,    0.0,  199.97,  216.70,  208.24,  207.48,  211.84,  194.13,  208.72,  222.13,  225.70,  220.96,  236.92,  215.67,        ,   0,  GPS,  318.1, 113.70, 111.15, 120.100, 121.900,       ,       ,       ,      ,       ,       ,   -5.2,      0,  NONE,   NONE,      ,      ,      , NoSoln, 3704,      ,       ,      ,       
2015-03-21, 19:19:48,  +00:00,       ,             ,             ,    19.8, 30.05,        ,  29.2,   0.00,       ,   -0.18,       ,       ,       ,       ,      ,      ,  25.0,  24.4, -10.0,  24.35,  22.09,     0.00,  161.46,   -2.40,  29.63,    0.0,  199.86,  216.61,  208.15,  207.41,  211.76,  194.06,  208.54,  221.92,  225.51,  220.78,  236.71,  215.46,        ,   0,  GPS,  318.1, 113.70, 111.15, 120.100, 121.900,       ,       ,       ,      ,       ,       ,   -5.2,      0,  NONE,   NONE,      ,      ,      , NoSoln, 3704,      ,       ,      ,       
2015-03-21, 19:19:49,  +00:00,       ,             ,             ,    18.8, 30.05,        ,  29.2,   0.00,       ,   -9.92,       ,       ,       ,       ,      ,      ,  25.0,  24.4, -10.0,  24.35,  22.09,     0.00,  161.42,   -2.39,  29.63,    0.0,  199.77,  216.52,  208.03,  207.32,  211.66,  193.98,  208.32,  221.70,  225.27,  220.57,  236.50,  215.19,        ,   0,  GPS,  318.1, 113.70, 111.15, 120.100, 121.900,       ,       ,       ,      ,       ,       ,   -5.2,      0,  NONE,   NONE,      ,      ,      , NoSoln, 3704,      ,       ,      ,       
2015-03-21, 19:19:50,  +00:00,       ,             ,             ,    18.8, 30.05,        ,  29.2,   0.00,       ,  -15.75,       ,       ,       ,       ,      ,      ,  25.0,  24.4, -10.0,  24.36,  22.09,     0.00,  161.36,   -2.39,  29.63,    0.0,  199.70,  216.43,  207.97,  207.24,  211.55,  193.92,  208.13,  221.52,  224.95,  220.29,  236.27,  214.96,        ,   0,  GPS,  318.1, 113.70, 111.15, 120.100, 121.900,       ,       ,       ,      ,       ,       ,   -5.2,      0,  NONE,   NONE,      ,      ,      , NoSoln, 3704,      ,       ,      ,       
2015-03-21, 19:19:51,  +00:00,       ,             ,             ,    18.8, 30.05,        ,  29.2,   0.00,       ,   -4.59,       ,       ,       ,       ,      ,      ,  25.0,  24.4,  -9.9,  24.36,  22.09,     0.00,  161.34,   -2.38,  29.63,    0.0,  199.60,  216.32,  207.83,  207.15,  211.46,  193.84,  207.85,  221.26,  224.81,  220.12,  235.92,  214.65,        ,   0,  GPS,  318.1, 113.70, 111.15, 120.100, 121.900,       ,       ,       ,      ,       ,       ,   -5.2,      0,  NONE,   NONE,      ,      ,      , NoSoln, 3704,      ,       ,      ,       
2015-03-21, 19:19:52,  +00:00,       ,             ,             ,    18.8, 30.05,        ,  29.2,   0.00,       ,   -6.17,       ,       ,       ,       ,      ,      ,  25.0,  24.4,  -9.9,  24.36,  22.10,     0.00,  161.29,   -2.38,  29.63,    0.0,  199.51,  216.25,  207.74,  207.03,  211.34,  193.77,  207.77,  220.99,  224.54,  219.88,  235.87,  214.37,        ,   0,  GPS,  318.1, 113.70, 111.15, 120.100, 121.900,       ,       ,       ,      ,       ,       ,   -5.2,      0,  NONE,   NONE,      ,      ,      , NoSoln, 3704,      ,       ,      ,       
