#airframe_info, log_version="1.00", airframe_name="Diamond DA 40", unit_software_part_number="006-B0319-7G", unit_software_version="9.15", system_software_part_number="006-B0321-22", system_id="20527E45B", mode=NORMAL, 
#yyy-mm-dd, hh:mm:ss,   hh:mm,  ident,      degrees,      degrees, ft Baro,  inch,  ft msl, deg C,     kt,     kt,     fpm,    deg,    deg,      G,      G,   deg,   deg, volts,   gals,   gals,      gph,      psi,   deg F,     psi,     Hg,    rpm,   deg F,   deg F,   deg F,   deg F,   deg F,   deg F,   deg F,   deg F,  ft wgs,  kt, enum,    deg,    MHz,    MHz,     MHz,     MHz,    fsd,    fsd,     kt,   deg,     nm,    deg,    deg,   bool,  enum,   enum,   deg,   deg,   fpm,   enum,   mt,    mt,     mt,    mt,     mt
  Lcl Date, Lcl Time, UTCOfst, AtvWpt,     Latitude,    Longitude,    AltB, BaroA,  AltMSL,   OAT,    IAS, GndSpd,    VSpd,  Pitch,   Roll,  LatAc, NormAc,   HDG,   TRK, volt1,  FQtyL,  FQtyR, E1 FFlow, E1 FPres, E1 OilT, E1 OilP, E1 MAP, E1 RPM, E1 CHT1, E1 CHT2, E1 CHT3, E1 CHT4, E1 EGT1, E1 EGT2, E1 EGT3, E1 EGT4,  AltGPS, TAS, HSIS,    CRS,   NAV1,   NAV2,    COM1,    COM2,   HCDI,   VCDI, WndSpd, WndDr, WptDst, WptBrg, MagVar, AfcsOn, RollM, PitchM, RollC, PichC, VSpdG, GPSfix,  HAL,   VAL, HPLwas, HPLfd, VPLwas
2015-03-01, 00:01:20,  +00:00,       ,             ,             ,        , 30.71,        ,      ,   0.00,       ,        ,       ,       ,       ,       ,      ,      ,  23.9,  16.05,  15.68,     2.73,    17.77,   86.28,    0.00,  31.81,    0.0,  193.16,  178.12,  186.57,  190.18,  176.25,  174.42,  183.26,  184.76,        ,    ,  GPS,   44.8, 115.60, 110.50, 120.700, 121.900,       ,       ,       ,      ,       ,       ,  -14.5,       ,      ,       ,      ,      ,      , NoSoln, 3704,      ,       ,      ,       
2015-03-01, 00:01:21,  +00:00,       ,   41.7320213,  -71.4248734,        , 30.71,        ,      ,   0.00,   0.00,        ,       ,       ,       ,       ,      ,  14.5,  23.9,  16.05,  15.68,     2.76,    17.66,   86.28,    0.00,  31.81,    0.0,  193.11,  178.09,  186.52,  190.12,  176.04,  174.21,  183.07,  184.55,  -117.3,    ,  GPS,   44.8, 115.60, 110.50, 120.700, 121.900,       ,       ,       ,      ,       ,       ,  -14.5,       ,      ,       ,      ,      ,  20.1,     3D, 3704,      ,       ,      ,       
2015-03-01, 00:01:21,  +00:00,       ,   41.7320213,  -71.4248734,        , 30.71,   -18.3,      ,   0.00,   0.00,        ,       ,       ,       ,       ,      ,  14.5,  23.9,  16.05,  15.68,     2.76,    17.66,   86.28,    0.00,  31.81,    0.0,  193.11,  178.09,  186.52,  190.12,  176.04,  174.21,  183.07,  184.55,  -117.3,    ,  GPS,   44.8, 115.60, 110.50, 120.700, 121.900,       ,       ,       ,      ,       ,       ,  -14.5,       ,      ,       ,      ,      ,  20.1,     3D, 3704,      ,       ,      ,       
2015-03-01, 00:01:22,  +00:00,       ,   41.7320213,  -71.4248657,        , 30.71,   -21.8,      ,   0.00,   0.00,        ,       ,       ,       ,       ,      ,  14.5,  23.8,  16.05,  15.68,     2.72,    17.65,   86.29,    0.00,  31.81,    0.0,  193.07,  178.05,  186.48,  190.09,  175.87,  174.03,  182.86,  184.34,  -120.8,    ,  GPS,   44.8, 115.60, 110.50, 120.700, 121.900,       ,       ,       ,      ,       ,       ,  -14.5,       ,      ,       ,      ,      ,  18.4,     3D, 3704,      ,       ,      ,       
2015-03-01, 00:01:23,  +00:00,       ,   41.7320213,  -71.4248657,        , 30.71,   -23.9,      ,   0.00,   0.00,        ,       ,       ,       ,       ,      ,  14.5,  23.9,  16.05,  15.68,     2.81,    17.66,   86.29,    0.00,  31.81,    0.0,  193.02,  178.02,  186.44,  190.04,  175.72,  173.86,  182.69,  184.14,  -122.9,   0,  GPS,   44.8, 115.60, 110.50, 120.700, 121.900,       ,       ,       ,      ,       ,       ,  -14.5,       ,      ,       ,      ,      ,  19.1,     3D, 3704,      ,       ,      ,       
2015-03-01, 00:01:24,  +00:00,       ,   41.7320213,  -71.4248581,    65.6, 30.71,   -25.5,      ,   0.00,   0.00,        ,       ,       ,       ,       ,      ,  14.5,  24.0,  16.05,  15.67,     1.96,    18.35,   86.30,    0.00,  31.81,    0.0,  192.98,  177.99,  186.39,  189.99,  175.56,  173.69,  182.50,  183.94,  -124.6,   0,  GPS,   44.8, 115.60, 110.50, 120.700, 121.900,       ,       ,       ,      ,       ,       ,  -14.5,       ,      ,       ,      ,      ,  20.3,     3D, 3704,      ,       ,      ,       
2015-03-01, 00:01:25,  +00:00,       ,   41.7320175,  -71.4248581,    65.6, 30.71,   -27.6,      ,   0.00,   0.00,        ,       ,       ,       ,       ,      ,  14.5,  24.0,  16.05,  15.67,     0.68,    18.53,   86.31,    0.00,  31.81,    0.0,  192.90,  177.93,  186.33,  189.93,  175.34,  173.52,  182.29,  183.72,  -126.6,   0,  GPS,   44.8, 115.60, 110.50, 120.700, 121.900,       ,       ,       ,      ,       ,       ,  -14.5,       ,      ,       ,      ,      ,  19.9,     3D, 3704,      ,       ,      ,       
2015-03-01, 00:01:26,  +00:00,       ,   41.7320175,  -71.4248581,    65.6, 30.71,   -28.8,      ,   0.00,   0.00,        ,       ,       ,       ,       ,      ,  14.5,  23.9,  16.05,  15.67,     0.38,    18.74,   86.31,    0.00,  31.81,    0.0,  192.88,  177.90,  186.29,  189.90,  175.15,  173.39,  182.12,  183.52,  -127.9,   0,  GPS,   44.8, 115.60, 110.50, 120.700, 121.900,       ,       ,       ,      ,       ,       ,  -14.5,       ,      ,       ,      ,      ,  18.5,     3D, 3704,      ,       ,      ,       
2015-03-01, 00:01:27,  +00:00,       ,   41.7320137,  -71.4248581,    65.6, 30.71,   -30.2,  -2.8,   0.00,   0.00,    4.80,       ,       ,       ,       ,      ,  14.5,  23.8,  16.04,  15.67,     0.06,    19.01,   86.32,    0.00,  31.81,    0.0,  192.84,  177.87,  186.25,  189.87,  174.99,  173.27,  181.96,  183.35,  -129.2,   0,  GPS,   44.8, 115.60, 110.50, 120.700, 121.900,       ,       ,       ,      ,       ,       ,  -14.5,       ,      ,       ,      ,      ,  18.9,     3D, 3704,      ,       ,      ,       
2015-03-01, 00:01:28,  +00:00,       ,   41.7320137,  -71.4248581,    65.6, 30.71,   -31.1,  -2.8,   0.00,   0.00,    1.77,       ,       ,       ,       ,      ,  14.5,  23.8,  16.04,  15.67,     0.01,    19.29,   86.32,    0.00,  31.81,    0.0,  192.80,  177.84,  186.21,  189.81,  174.83,  173.15,  181.78,  183.15,  -130.1,   0,  GPS,   44.8, 115.60, 110.50, 120.700, 121.900,       ,       ,       ,      ,       ,       ,  -14.5,       ,      ,       ,      ,      ,  21.4,     3D, 3704,      ,       ,      ,       
2015-03-01, 00:01:29,  +00:00,       ,   41.7320137,  -71.4248581,    65.6, 30.71,   -31.4,  -2.8,   0.00,   0.00,    9.85,       ,       ,       ,       ,      ,  14.5,  23.8,  16.04,  15.67,     0.00,    19.54,   86.32,    0.00,  31.81,    0.0,  192.75,  177.81,  186.16,  189.77,  174.67,  173.02,  181.60,  182.97,  -130.4,   0,  GPS,   44.8, 115.60, 110.50, 120.700, 121.900,       ,       ,       ,      ,       ,       ,  -14.5,       ,      ,       ,      ,      ,  18.7,     3D, 3704,      ,       ,      ,       
2015-03-01, 00:01:30,  +00:00,       ,   41.7320137,  -71.4248505,    65.6, 30.71,   -31.4,  -2.8,   0.00,   0.00,    0.93,       ,       ,       ,       ,      ,  14.5,  23.9,  16.04,  15.67,     0.00,    19.76,   86.33,    0.00,  31.81,    0.0,  192.71,  177.76,  186.11,  189.72,  174.49,  172.90,  181.41,  182.74,  -130.4,   0,  GPS,   44.8, 115.60, 110.50, 120.700, 121.900,       ,       ,       ,      ,       ,       ,  -14.5,       ,      ,       ,      ,      ,  22.7,     3D, 3704,      ,       ,      ,       
2015-03-01, 00:01:31,  +00:00,       ,   41.7320137,  -71.4248505,    65.6, 30.71,   -31.8,  -2.8,   0.00,   0.00,   12.46,       ,       ,       ,       ,      ,  14.5,  23.9,  16.04,  15.67,     0.00,    19.96,   86.33,    0.00,  31.81,    0.0,  192.67,  177.73,  186.06,  189.68,  174.30,  172.77,  181.23,  182.56,  -130.9,   0,  GPS,   44.8, 115.60, 110.50, 120.700, 121.900,       ,       ,       ,      ,       ,       ,  -14.5,       ,      ,       ,      ,      ,  18.2,     3D, 3704,      ,       ,      ,       
2015-03-01, 00:01:32,  +00:00,       ,   41.7320137,  -71.4248505,    65.6, 30.71,   -32.4,  -2.8,   0.00,   0.00,    1.04,       ,       ,       ,       ,      ,  14.5,  23.8,  16.04,  15.67,     0.00,    20.13,   86.34,    0.00,  31.81,    0.0,  192.60,  177.67,  186.00,  189.61,  174.09,  172.58,  181.03,  182.36,  -131.5,   0,  GPS,   44.8, 115.60, 110.50, 120.700, 121.900,       ,       ,       ,      ,       ,       ,  -14.5,       ,      ,       ,      ,      ,  22.8,     3D, 3704,      ,       ,      ,       
2015-03-01, 00:01:33,  +00:00,       ,   41.7320175,  -71.4248505,    66.6, 30.71,   -33.3,  -2.8,   0.00,   0.00,    7.09,       ,       ,       ,       ,      ,  14.5,  23.8,  16.04,  15.67,     0.00,    20.30,   86.34,    0.00,  31.81,    0.0,  192.56,  177.64,  185.94,  189.58,  173.94,  172.41,  180.88,  182.17,  -132.3,   0,  GPS,   44.8, 115.60, 110.50, 120.700, 121.900,       ,       ,       ,      ,       ,       ,  -14.5,       ,      ,       ,      ,      ,  19.6,     3D, 3704,      ,       ,      ,       
2015-03-01, 00:01:34,  +00:00,       ,   41.7320175,  -71.4248505,    66.6, 30.71,   -33.9,  -2.8,   0.00,   0.00,   15.58,       ,       ,       ,       ,      ,  14.5,  23.8,  16.04,  15.67,     0.00,    20.45,   86.34,    0.00,  31.81,    0.0,  192.51,  177.59,  185.89,  189.51,  173.78,  172.22,  180.66,  181.97,  -132.9,   0,  GPS,   44.8, 115.60, 110.50, 120.700, 121.900,       ,       ,       ,      ,       ,       ,  -14.5,       ,      ,       ,      ,      ,  21.3,     3D, 3704,      ,       ,      ,       
2015-03-01, 00:01:35,  +00:00,       ,   41.7320175,  -71.4248428,    66.6, 30.71,   -34.4,  -2.8,   0.00,   0.00,   15.37,       ,       ,       ,       ,      ,  14.5,  23.8,  16.03,  15.67,     0.00,    19.78,   86.35,    0.00,  31.81,    0.0,  192.46,  177.55,  185.85,  189.48,  173.63,  172.04,  180.52,  181.76,  -133.4,   0,  GPS,   44.8, 115.60, 110.50, 120.700, 121.900,       ,       ,       ,      ,       ,       ,  -14.5,       ,      ,       ,      ,      ,  19.8,     3D, 3704,      ,       ,      ,       
2015-03-01, 00:01:36,  +00:00,       ,   41.7320175,  -71.4248428,    66.6, 30.71,   -34.8,  -2.8,   0.00,   0.00,    4.95,       ,       ,       ,       ,      ,  14.5,  23.9,  16.03,  15.67,     0.00,    19.98,   86.35,    0.00,  31.81,    0.0,  192.45,  177.56,  185.83,  189.47,  173.45,  171.89,  180.36,  181.63,  -133.9,   0,  GPS,   44.8, 115.60, 110.50, 120.700, 121.900,       ,       ,       ,      ,       ,       ,  -14.5,       ,      ,       ,      ,      ,  19.0,     3D, 3704,      ,       ,      ,       
2015-03-01, 00:01:37,  +00:00,       ,   41.7320175,  -71.4248428,    66.6, 30.71,   -35.0,  -2.8,   0.00,   0.00,    8.90,       ,       ,       ,       ,      ,  14.5,  23.9,  16.03,  15.67,     0.00,    20.14,   86.35,    0.00,  31.81,    0.0,  192.42,  177.54,  185.80,  189.43,  173.27,  171.70,  180.20,  181.44,  -134.0,   0,  GPS,   44.8, 115.60, 110.50, 120.700, 121.900,       ,       ,       ,      ,       ,       ,  -14.5,       ,      ,       ,      ,      ,  22.1,     3D, 3704,      ,       ,      ,       
2015-03-01, 00:01:38,  +00:00,       ,   41.7320213,  -71.4248428,    66.6, 30.71,   -35.1,  -2.8,   0.00,   0.00,   15.53,       ,       ,       ,       ,      ,  14.5,  19.3,  16.03,  15.67,     0.00,    26.93,   86.36,    0.37,  31.12,    0.0,  192.29,  177.51,  185.73,  189.39,  173.09,  171.68,  180.03,  181.28,  -134.2,   0,  GPS,   44.8, 115.60, 110.50, 120.700, 121.900,       ,       ,       ,      ,       ,       ,  -14.5,       ,      ,       ,      ,      ,  22.1,     3D, 3704,      ,       ,      ,       
2015-03-01, 00:01:39,  +00:00,       ,   41.7320213,  -71.4248428,    66.6, 30.71,   -35.4,  -2.8,   0.00,   0.00,    1.84,       ,       ,       ,       ,      ,  14.5,  21.1,  16.03,  15.67,     0.00,    27.93,   86.36,    9.95,  31.17,  198.8,  192.31,  177.46,  185.68,  189.35,  172.67,  171.94,  179.34,  181.20,  -134.4,   0,  GPS,   44.8, 115.60, 110.50, 120.700, 121.900,       ,       ,       ,      ,       ,       ,  -14.5,       ,      ,       ,      ,      ,  19.1,     3D, 3704,      ,       ,      ,       
2015-03-01, 00:01:40,  +00:00,       ,   41.7320213,  -71.4248428,    67.6, 30.71,   -35.4,  -2.8,   0.00,   0.00,    7.91,       ,       ,       ,       ,      ,  14.5,  21.2,  16.03,  15.67,     1.36,    28.32,   86.48,   13.55,  31.51,  216.7,  192.26,  177.39,  185.64,  189.28,  171.13,  169.97,  176.96,  179.11,  -134.5,   0,  GPS,   44.8, 115.60, 110.50, 120.700, 121.900,       ,       ,       ,      ,       ,       ,  -14.5,       ,      ,       ,      ,      ,  20.5,     3D, 3704,      ,       ,      ,       
2015-03-01, 00:01:41,  +00:00,       ,   41.7320213,  -71.4248428,    67.6, 30.71,   -35.2,  -2.8,   0.00,   0.00,   11.39,       ,       ,       ,       ,      ,  14.5,  21.3,  16.03,  15.67,     4.59,    24.57,   86.75,   14.06,  31.60,  221.7,  192.20,  177.36,  185.58,  189.21,  177.16,  170.59,  179.21,  176.36,  -134.3,   0,  GPS,   44.8, 115.60, 110.50, 120.700, 121.900,       ,       ,       ,      ,       ,       ,  -14.5,       ,      ,       ,      ,      ,  22.4,     3D, 3704,      ,       ,      ,       
2015-03-01, 00:01:42,  +00:00,       ,   41.7320213,  -71.4248428,    67.6, 30.71,   -35.1,  -2.8,   0.00,   0.00,    1.05,       ,       ,       ,       ,      ,  14.5,  21.3,  16.03,  15.66,     4.09,    25.99,   87.10,   14.17,  31.61,  218.7,  192.16,  177.31,  185.54,  189.17,  190.37,  180.12,  188.60,  175.02,  -134.1,   0,  GPS,   44.8, 115.60, 110.50, 120.700, 121.900,       ,       ,       ,      ,       ,       ,  -14.5,       ,      ,       ,      ,      ,  20.7,     3D, 3704,      ,       ,      ,       
2015-03-01, 00:01:43,  +00:00,       ,   41.7320251,  -71.4248428,    67.6, 30.71,   -34.5,  -2.8,   0.00,   0.00,    0.03,       ,       ,       ,       ,      ,  14.5,  21.3,  16.03,  15.66,     1.12,    30.00,   87.45,   13.95,  31.76,  216.8,  192.12,  177.28,  185.50,  189.13,  187.98,  178.40,  187.47,  173.12,  -133.5,   0,  GPS,   44.8, 115.60, 110.50, 120.700, 121.900,       ,       ,       ,      ,       ,       ,  -14.5,       ,      ,       ,      ,      ,  23.3,     3D, 3704,      ,       ,      ,       
2015-03-01, 00:01:44,  +00:00,       ,   41.7320251,  -71.4248428,    67.6, 30.71,   -34.0,  -2.8,   0.00,   0.00,    1.15,       ,       ,       ,       ,      ,  14.5,  22.0,  16.03,  15.66,     4.83,    24.72,   87.73,   19.36,  31.75,  288.7,  192.08,  177.26,  185.46,  189.08,  207.69,  220.01,  236.45,  191.08,  -133.0,   0,  GPS,   44.8, 115.60, 110.50, 120.700, 121.900,       ,       ,       ,      ,       ,       ,  -14.5,       ,      ,       ,      ,      ,  20.2,     3D, 3704,      ,       ,      ,       
2015-03-01, 00:01:45,  +00:00,       ,   41.7320251,  -71.4248428,    67.6, 30.71,   -33.2,  -2.8,   0.00,   0.00,    8.97,       ,       ,       ,       ,      ,  14.5,  21.4,  16.02,  15.66,     5.78,    24.62,   87.96,   17.08,  31.80,  243.1,  192.05,  177.24,  185.44,  189.05,  254.59,  271.65,  299.41,  242.88,  -132.3,   0,  GPS,   44.8, 115.60, 110.50, 120.700, 121.900,       ,       ,       ,      ,       ,       ,  -14.5,       ,      ,       ,      ,      ,  23.3,     3D, 3704,      ,       ,      ,       
