#airframe_info, log_version="1.01", airframe_name="Cirrus SR22 Turbo", unit_software_part_number="006-B1177-64", unit_software_version="20.80", system_software_part_number="006-B2647-M4", system_id="2591155B3", mode=NORMAL, flightstream_header="2591155B3_20000101_000000", 
#yyy-mm-dd, hh:mm:ss,   hh:mm,  ident,      degrees,      degrees,      ft,  inch,  ft msl, deg C,     kt,     kt,     fpm,    deg,    deg,      G,      G,   deg,   deg, volts, volts,  amps,   gals,   gals,      gph,   deg F,     psi,     Hg,    rpm,       %,   deg F,   deg F,   deg F,   deg F,   deg F,   deg F,   deg F,   deg F,   deg F,   deg F,   deg F,   deg F,   deg F,   deg F,  ft wgs,  kt, enum,    deg,    MHz,    MHz,     MHz,     MHz,    fsd,    fsd,     kt,   deg,     nm,    deg,    deg,   bool,  enum,   enum,   deg,   deg,   fpm,   enum,   mt,    mt,     mt,    mt,     mt
  Lcl Date, Lcl Time, UTCOfst, AtvWpt,     Latitude,    Longitude,  AltInd, BaroA,  AltMSL,   OAT,    IAS, GndSpd,    VSpd,  Pitch,   Roll,  LatAc, NormAc,   HDG,   TRK, volt1, volt2,  amp1,  FQtyL,  FQtyR, E1 FFlow, E1 OilT, E1 OilP, E1 MAP, E1 RPM, E1 %Pwr, E1 CHT1, E1 CHT2, E1 CHT3, E1 CHT4, E1 CHT5, E1 CHT6, E1 EGT1, E1 EGT2, E1 EGT3, E1 EGT4, E1 EGT5, E1 EGT6, E1 TIT1, E1 TIT2,  AltGPS, TAS, HSIS,    CRS,   NAV1,   NAV2,    COM1,    COM2,   HCDI,   VCDI, WndSpd, WndDr, WptDst, WptBrg, MagVar, AfcsOn, RollM, PitchM, RollC, PichC, VSpdG, GPSfix,  HAL,   VAL, HPLwas, HPLfd, VPLwas
          ,         ,        ,       ,             ,             ,        , 30.36,        ,      ,   0.00,       ,        ,       ,       ,       ,       ,      ,      ,      ,      ,      ,       ,       ,         ,        ,        ,       ,       ,        ,        ,        ,        ,        ,        ,        ,        ,        ,        ,        ,        ,        ,        ,        ,        ,    ,  GPS,  230.0, 116.50, 115.60, 120.700, 121.900,       ,       ,       ,      ,       ,       ,  -14.3,       ,      ,       ,      ,      ,      , NoSoln, 3704,      ,       ,      ,       
          ,         ,        ,       ,             ,             ,        , 30.36,        ,      ,   0.00,       ,        ,       ,       ,       ,       ,      ,      ,      ,      ,      ,       ,       ,         ,        ,        ,       ,       ,        ,        ,        ,        ,        ,        ,        ,        ,        ,        ,        ,        ,        ,        ,        ,        ,    ,  GPS,  230.0, 116.50, 115.60, 120.700, 121.900,       ,       ,       ,      ,       ,       ,  -14.3,       ,      ,       ,      ,      ,      , NoSoln, 3704,      ,       ,      ,       
          ,         ,        ,       ,             ,             ,        , 30.36,        ,      ,   0.00,       ,        ,       ,       ,       ,       ,      ,      ,      ,      ,      ,       ,       ,         ,        ,        ,       ,       ,        ,        ,        ,        ,        ,        ,        ,        ,        ,        ,        ,        ,        ,        ,        ,        ,    ,  GPS,  230.0, 116.50, 115.60, 120.700, 121.900,       ,       ,       ,      ,       ,       ,  -14.3,       ,      ,       ,      ,      ,      , NoSoln, 3704,      ,       ,      ,       
2018-11-12, 12:08:08,  -05:00,       ,             ,             ,        , 30.36,        ,      ,   0.00,       ,        ,       ,       ,       ,       ,      ,      ,      ,      ,      ,       ,       ,         ,        ,        ,       ,       ,        ,        ,        ,        ,        ,        ,        ,        ,        ,        ,        ,        ,        ,        ,        ,        ,    ,  GPS,  230.0, 116.50, 115.60, 120.700, 121.900,       ,       ,       ,      ,       ,       ,  -14.3,      0,  NONE,   NONE,      ,      ,      , NoSoln, 3704,      ,       ,      ,       
2018-11-12, 12:08:09,  -05:00,       ,             ,             ,        , 30.36,        ,      ,   0.00,       ,        ,       ,       ,       ,       ,      ,      ,      ,      ,      ,       ,       ,         ,        ,        ,       ,       ,        ,        ,        ,        ,        ,        ,        ,        ,        ,        ,        ,        ,        ,        ,        ,        ,   0,  GPS,  230.0, 116.50, 115.60, 120.700, 121.900,       ,       ,       ,      ,       ,       ,  -14.3,      0,  NONE,   NONE,      ,      ,      , NoSoln, 1852,     0,       ,      ,       
2018-11-12, 12:08:07,  -05:00,       ,             ,             ,    18.3, 30.36,        ,      ,   0.00,       ,        ,       ,       ,       ,       ,      ,      ,      ,      ,      ,       ,       ,         ,        ,        ,       ,       ,        ,        ,        ,        ,        ,        ,        ,        ,        ,        ,        ,        ,        ,        ,        ,        ,   0,  GPS,  230.0, 116.50, 115.60, 120.700, 121.900,       ,       ,       ,      ,       ,       ,  -14.3,      0,  NONE,   NONE,      ,      ,      , NoSoln, 1852,     0,       ,      ,       
2018-11-12, 12:08:08,  -05:00,       ,             ,             ,    17.3, 30.36,        ,      ,   0.00,       ,        ,       ,       ,       ,       ,      ,      ,      ,      ,      ,       ,       ,         ,        ,        ,       ,       ,        ,        ,        ,        ,        ,        ,        ,        ,        ,        ,        ,        ,        ,        ,        ,        ,   0,  GPS,  230.0, 116.50, 115.60, 120.700, 121.900,       ,       ,       ,      ,       ,       ,  -14.3,      0,  NONE,   NONE,      ,      ,      , NoSoln, 1852,     0,       ,      ,       
2018-11-12, 12:08:09,  -05:00,       ,             ,             ,    17.3, 30.36,        ,  11.8,   0.00,       ,        ,       ,       ,       ,       ,      ,      ,  24.4,  23.7,  -5.7,       ,       ,     0.00,   50.20,   -0.80,  31.04,    0.0,    0.00,   49.94,   49.07,   49.43,   48.64,   49.10,   48.61,   61.29,   61.29,   61.29,   61.29,   61.29,   61.29,   72.02,   61.29,        ,   0,  GPS,  230.0, 116.50, 115.60, 120.700, 121.900,       ,       ,       ,      ,       ,       ,  -14.3,      0,  NONE,   NONE,      ,      ,      , NoSoln, 1852,     0,       ,      ,       
2018-11-12, 12:08:10,  -05:00,       ,             ,             ,    16.3, 30.36,        ,  11.8,   0.00,       ,        ,       ,       ,       ,       ,      ,      ,  24.4,  23.7,  -5.7,  40.66,  39.55,         ,        ,        ,       ,       ,    0.00,        ,        ,        ,        ,        ,        ,        ,        ,        ,        ,        ,        ,        ,        ,        ,   0,  GPS,  230.0, 116.50, 115.60, 120.700, 121.900,       ,       ,       ,      ,       ,       ,  -14.3,      0,  NONE,   NONE,      ,      ,      , NoSoln, 3704,      ,       ,      ,       
2018-11-12, 12:08:11,  -05:00,       ,             ,             ,    16.3, 30.36,        ,  11.8,   0.00,       ,  -32.00,       ,       ,       ,       ,      ,      ,      ,      ,      ,  40.66,  39.55,         ,        ,        ,       ,       ,    0.00,        ,        ,        ,        ,        ,        ,        ,        ,        ,        ,        ,        ,        ,        ,        ,   0,  GPS,  230.0, 116.50, 115.60, 120.700, 121.900,       ,       ,       ,      ,       ,       ,  -14.3,      0,  NONE,   NONE,      ,      ,      , NoSoln, 3704,      ,       ,      ,       
2018-11-12, 12:08:12,  -05:00,       ,             ,             ,    16.3, 30.36,        ,  11.8,   0.00,       ,  -32.00,       ,       ,       ,       ,      ,      ,      ,      ,      ,  40.66,  39.55,         ,        ,        ,       ,       ,        ,        ,        ,        ,        ,        ,        ,        ,        ,        ,        ,        ,        ,        ,        ,        ,   0,  GPS,  230.0, 116.50, 115.60, 120.700, 121.900,       ,       ,       ,      ,       ,       ,  -14.3,      0,  NONE,   NONE,      ,      ,      , NoSoln, 3704,      ,       ,      ,       
2018-11-12, 12:08:13,  -05:00,       ,             ,             ,    15.3, 30.36,        ,  11.8,   0.00,       ,  -32.00,       ,       ,       ,       ,      ,      ,      ,      ,      ,  40.66,  39.55,         ,        ,        ,       ,       ,        ,        ,        ,        ,        ,        ,        ,        ,        ,        ,        ,        ,        ,        ,        ,        ,   0,  GPS,  230.0, 116.50, 115.60, 120.700, 121.900,       ,       ,       ,      ,       ,       ,  -14.3,      0,  NONE,   NONE,      ,      ,      , NoSoln, 3704,      ,       ,      ,       
2018-11-12, 12:08:14,  -05:00,       ,             ,             ,    15.3, 30.36,        ,  11.8,   0.00,       ,  -32.00,       ,       ,       ,       ,      ,      ,  24.4,  23.6,  -6.0,       ,       ,     0.00,   50.23,   -0.79,  31.04,    0.0,    0.00,   49.97,   49.10,   49.43,   48.65,   49.13,   48.64,   61.26,   61.26,   61.26,   61.26,   61.26,   61.26,   63.20,   61.26,        ,   0,  GPS,  230.0, 116.50, 115.60, 120.700, 121.900,       ,       ,       ,      ,       ,       ,  -14.3,      0,  NONE,   NONE,      ,      ,      , NoSoln, 3704,      ,       ,      ,       
2018-11-12, 12:08:15,  -05:00,       ,             ,             ,    14.3, 30.36,        ,  11.8,   0.00,       ,  -32.00,       ,       ,       ,       ,      ,      ,  24.3,  23.6,  -6.1,  40.72,  39.69,     0.00,   50.24,   -0.80,  31.04,    0.0,    0.00,   49.97,   49.10,   49.44,   48.66,   49.15,   48.64,   61.29,   61.29,   61.28,   61.29,   61.29,   61.29,   61.94,   61.28,        ,   0,  GPS,  230.0, 116.50, 115.60, 120.700, 121.900,       ,       ,       ,      ,       ,       ,  -14.3,      0,  NONE,   NONE,      ,      ,      , NoSoln, 3704,      ,       ,      ,       
2018-11-12, 12:08:16,  -05:00,       ,             ,             ,    14.3, 30.36,        ,  11.8,   0.00,       ,  -32.00,       ,       ,       ,       ,      ,      ,  24.3,  23.6,  -6.2,  40.73,  39.72,     0.00,   50.23,   -0.80,  31.04,    0.0,    0.00,   49.99,   49.10,   49.42,   48.67,   49.13,   48.64,   61.26,   61.26,   61.27,   61.27,   61.26,   61.26,   61.31,   61.27,        ,   0,  GPS,  230.0, 116.50, 115.60, 120.700, 121.900,       ,       ,       ,      ,       ,       ,  -14.3,      0,  NONE,   NONE,      ,      ,      , NoSoln, 3704,      ,       ,      ,       
2018-11-12, 12:08:17,  -05:00,       ,             ,             ,    14.3, 30.36,        ,  11.8,   0.00,       ,  -32.00,       ,       ,       ,       ,      ,      ,  24.3,  23.6,  -6.3,  40.74,  39.73,     0.00,   50.23,   -0.79,  31.03,    0.0,    0.00,   49.99,   49.13,   49.43,   48.67,   49.13,   48.64,   61.26,   61.26,   61.26,   61.26,   61.26,   61.26,   62.57,   61.26,        ,   0,  GPS,  230.0, 116.50, 115.60, 120.700, 121.900,       ,       ,       ,      ,       ,       ,  -14.3,      0,  NONE,   NONE,      ,      ,      , NoSoln, 3704,      ,       ,      ,       
2018-11-12, 12:08:18,  -05:00,       ,             ,             ,    13.3, 30.36,        ,  11.8,   0.00,       ,  -32.00,       ,       ,       ,       ,      ,      ,  24.3,  23.6,  -6.2,  40.75,  39.75,     0.00,   50.25,   -0.78,  31.04,    0.0,    0.00,   50.00,   49.10,   49.45,   48.66,   49.13,   48.65,   61.29,   61.29,   61.28,   61.28,   61.29,   61.29,   61.29,   61.28,        ,   0,  GPS,  230.0, 116.50, 115.60, 120.700, 121.900,       ,       ,       ,      ,       ,       ,  -14.3,      0,  NONE,   NONE,      ,      ,      , NoSoln, 3704,      ,       ,      ,       
2018-11-12, 12:08:19,  -05:00,       ,             ,             ,    13.3, 30.36,        ,  11.8,   0.00,       ,  -32.00,       ,       ,       ,       ,      ,      ,  24.3,  23.6,  -6.3,  40.76,  39.77,     0.00,   50.25,   -0.78,  31.05,    0.0,    0.00,   49.99,   49.10,   49.45,   48.67,   49.13,   48.64,   61.29,   61.29,   61.29,   61.29,   61.29,   61.29,   61.29,   61.29,        ,   0,  GPS,  230.0, 116.50, 115.60, 120.700, 121.900,       ,       ,       ,      ,       ,       ,  -14.3,      0,  NONE,   NONE,      ,      ,      , NoSoln, 3704,      ,       ,      ,       
